phi;fraction;thickness;depth;location
0.0060000000000000001;0.24122298040666726;0.026284023060582189;2.4919816723940436;326.66666666666663
0.027;0.26322932964333762;0.026284023060582189;2.4919816723940436;326.66666666666663
0.049000000000000002;0.28801265166157325;0.026284023060582189;2.4919816723940436;326.66666666666663
0.070999999999999994;0.31466425275340054;0.026284023060582189;2.4919816723940436;326.66666666666663
0.092999999999999999;0.34328746939936855;0.026284023060582189;2.4919816723940436;326.66666666666663
0.11600000000000001;0.37543490688114833;0.026284023060582189;2.4919816723940436;326.66666666666663
0.13900000000000001;0.40997715189776257;0.026284023060582189;2.4919816723940436;326.66666666666663
0.16200000000000001;0.44704088944463449;0.026284023060582189;2.4919816723940436;326.66666666666663
0.186;0.48854403125965251;0.026284023060582189;2.4919816723940436;326.66666666666663
0.20999999999999999;0.53308221717500759;0.026284023060582189;2.4919816723940436;326.66666666666663
0.23499999999999999;0.5238963543145575;0.026284023060582189;2.4919816723940436;326.66666666666663
0.26000000000000001;0.57190567399309733;0.026284023060582189;2.4919816723940436;326.66666666666663
0.28599999999999998;0.62546308134679218;0.026284023060582189;2.4919816723940436;326.66666666666663
0.312;0.68289241976965454;0.026284023060582189;2.4919816723940436;326.66666666666663
0.33800000000000002;0.74436837830589453;0.026284023060582189;2.4919816723940436;326.66666666666663
0.36499999999999999;0.81267740391543208;0.026284023060582189;2.4919816723940436;326.66666666666663
0.39300000000000002;0.79863233825794744;0.026284023060582189;2.4919816723940436;326.66666666666663
0.42099999999999999;0.87157800257546147;0.026284023060582189;2.4919816723940436;326.66666666666663
0.44900000000000001;0.94947465057229607;0.026284023060582189;2.4919816723940436;326.66666666666663
0.47799999999999998;1.0355576104234545;0.026284023060582189;2.4919816723940436;326.66666666666663
0.50800000000000001;1.1305874508425997;0.026284023060582189;2.4919816723940436;326.66666666666663
0.53900000000000003;1.1103833561959735;0.026284023060582189;2.4919816723940436;326.66666666666663
0.56999999999999995;1.2107468148846161;0.026284023060582189;2.4919816723940436;326.66666666666663
0.60099999999999998;1.3174430020303043;0.026284023060582189;2.4919816723940436;326.66666666666663
0.63400000000000001;1.4381246636476923;0.026284023060582189;2.4919816723940436;326.66666666666663
0.66700000000000004;1.5662505637544102;0.026284023060582189;2.4919816723940436;326.66666666666663
0.70099999999999996;1.5335225485619515;0.026284023060582189;2.4919816723940436;326.66666666666663
0.73599999999999999;1.6705130844077694;0.026284023060582189;2.4919816723940436;326.66666666666663
0.77100000000000002;1.8151766027012266;0.026284023060582189;2.4919816723940436;326.66666666666663
0.80800000000000005;1.9763992019573924;0.026284023060582189;2.4919816723940436;326.66666666666663
0.84499999999999997;1.9289055264427464;0.026284023060582189;2.4919816723940436;326.66666666666663
0.88400000000000001;2.0976015362758722;0.026284023060582189;2.4919816723940436;326.66666666666663
0.92300000000000004;2.2742190814169341;0.026284023060582189;2.4919816723940436;326.66666666666663
0.96399999999999997;2.2183309198712537;0.026284023060582189;2.4919816723940436;326.66666666666663
1.006;2.4040658851209651;0.026284023060582189;2.4919816723940436;326.66666666666663
1.0489999999999999;2.6012172624320042;0.026284023060582189;2.4919816723940436;326.66666666666663
1.093;2.5252251146832343;0.026284023060582189;2.4919816723940436;326.66666666666663
1.139;2.7263274543694309;0.026284023060582189;2.4919816723940436;326.66666666666663
1.1859999999999999;2.9363744897805812;0.026284023060582189;2.4919816723940436;326.66666666666663
1.2350000000000001;2.8392738932191373;0.026284023060582189;2.4919816723940436;326.66666666666663
1.286;3.0492977637183802;0.026284023060582189;2.4919816723940436;326.66666666666663
1.3380000000000001;2.9333995480419475;0.026284023060582189;2.4919816723940436;326.66666666666663
1.393;3.1353158928531073;0.026284023060582189;2.4919816723940436;326.66666666666663
1.4490000000000001;3.3367552838802412;0.026284023060582189;2.4919816723940436;326.66666666666663
1.508;3.1835055260415368;0.026284023060582189;2.4919816723940436;326.66666666666663
1.5700000000000001;3.3674512927341431;0.026284023060582189;2.4919816723940436;326.66666666666663
1.6339999999999999;3.185296776417649;0.026284023060582189;2.4919816723940436;326.66666666666663
1.7010000000000001;2.997771952307076;0.026284023060582189;2.4919816723940436;326.66666666666663
1.7709999999999999;3.1200944461809592;0.026284023060582189;2.4919816723940436;326.66666666666663
1.845;2.8997235049745544;0.026284023060582189;2.4919816723940436;326.66666666666663
1.923;2.6736191844180861;0.026284023060582189;2.4919816723940436;326.66666666666663
2.0059999999999998;2.717493654983905;0.026284023060582189;2.4919816723940436;326.66666666666663
2.093;2.4552782267431521;0.026284023060582189;2.4919816723940436;326.66666666666663
2.1859999999999999;2.1899557157518452;0.026284023060582189;2.4919816723940436;326.66666666666663
2.286;1.9229910916584061;0.026284023060582189;2.4919816723940436;326.66666666666663
2.3929999999999998;1.6573545017683038;0.026284023060582189;2.4919816723940436;326.66666666666663
2.508;1.3967115534663206;0.026284023060582189;2.4919816723940436;326.66666666666663
2.6339999999999999;1.0280157916004318;0.026284023060582189;2.4919816723940436;326.66666666666663
2.7709999999999999;0.81342827824854502;0.026284023060582189;2.4919816723940436;326.66666666666663
2.923;0.55297330724688043;0.026284023060582189;2.4919816723940436;326.66666666666663
3.093;0.35465277199022061;0.026284023060582189;2.4919816723940436;326.66666666666663
3.286;0.21038242080186362;0.026284023060582189;2.4919816723940436;326.66666666666663
3.508;0.11184974293860979;0.026284023060582189;2.4919816723940436;326.66666666666663
3.7709999999999999;0.049390173701046862;0.026284023060582189;2.4919816723940436;326.66666666666663
4.093;0.015661350939554702;0.026284023060582189;2.4919816723940436;326.66666666666663
