phi;fraction;thickness;depth;location
0.0060000000000000001;0.0;0.05698578568997157;4.4965635738831615;140.0
0.027;0.0;0.05698578568997157;4.4965635738831615;140.0
0.049000000000000002;0.0;0.05698578568997157;4.4965635738831615;140.0
0.070999999999999994;0.0;0.05698578568997157;4.4965635738831615;140.0
0.092999999999999999;0.064039052700937751;0.05698578568997157;4.4965635738831615;140.0
0.11600000000000001;0.06867063064758254;0.05698578568997157;4.4965635738831615;140.0
0.13900000000000001;0.073576813068680399;0.05698578568997157;4.4965635738831615;140.0
0.16200000000000001;0.078768656876811519;0.05698578568997157;4.4965635738831615;140.0
0.186;0.084502771058473314;0.05698578568997157;4.4965635738831615;140.0
0.20999999999999999;0.090572535822392497;0.05698578568997157;4.4965635738831615;140.0
0.23499999999999999;0.097265572562480598;0.05698578568997157;4.4965635738831615;140.0
0.26000000000000001;0.19768426038014877;0.05698578568997157;4.4965635738831615;140.0
0.28599999999999998;0.21245761851234579;0.05698578568997157;4.4965635738831615;140.0
0.312;0.22809012526533423;0.05698578568997157;4.4965635738831615;140.0
0.33800000000000002;0.24460943570832719;0.05698578568997157;4.4965635738831615;140.0
0.36499999999999999;0.26273121782589659;0.05698578568997157;4.4965635738831615;140.0
0.39300000000000002;0.28259484716347233;0.05698578568997157;4.4965635738831615;140.0
0.42099999999999999;0.43177667052507412;0.05698578568997157;4.4965635738831615;140.0
0.44900000000000001;0.46325167766152092;0.05698578568997157;4.4965635738831615;140.0
0.47799999999999998;0.49760767328187167;0.05698578568997157;4.4965635738831615;140.0
0.50800000000000001;0.53506564450434635;0.05698578568997157;4.4965635738831615;140.0
0.53900000000000003;0.57585408159764284;0.05698578568997157;4.4965635738831615;140.0
0.56999999999999995;0.61878588844559324;0.05698578568997157;4.4965635738831615;140.0
0.60099999999999998;0.84018378781923753;0.05698578568997157;4.4965635738831615;140.0
0.63400000000000001;0.90395748973785073;0.05698578568997157;4.4965635738831615;140.0
0.66700000000000004;0.97084709353835985;0.05698578568997157;4.4965635738831615;140.0
0.70099999999999996;1.0430043138068545;0.05698578568997157;4.4965635738831615;140.0
0.73599999999999999;1.3310142501254607;0.05698578568997157;4.4965635738831615;140.0
0.77100000000000002;1.4272781610162109;0.05698578568997157;4.4965635738831615;140.0
0.80800000000000005;1.5332835265650007;0.05698578568997157;4.4965635738831615;140.0
0.84499999999999997;1.6434830274648449;0.05698578568997157;4.4965635738831615;140.0
0.88400000000000001;2.0132746813693441;0.05698578568997157;4.4965635738831615;140.0
0.92300000000000004;2.1554933000948364;0.05698578568997157;4.4965635738831615;140.0
0.96399999999999997;2.3096691544175627;0.05698578568997157;4.4965635738831615;140.0
1.006;2.7458405414442097;0.05698578568997157;4.4965635738831615;140.0
1.0489999999999999;2.934886260239487;0.05698578568997157;4.4965635738831615;140.0
1.093;3.1320738551045575;0.05698578568997157;4.4965635738831615;140.0
1.139;3.3411987442790214;0.05698578568997157;4.4965635738831615;140.0
1.1859999999999999;3.8739732352082017;0.05698578568997157;4.4965635738831615;140.0
1.2350000000000001;4.1192565468889732;0.05698578568997157;4.4965635738831615;140.0
1.286;3.9114762766699518;0.05698578568997157;4.4965635738831615;140.0
1.3380000000000001;4.139700531031365;0.05698578568997157;4.4965635738831615;140.0
1.393;3.5927546356923612;0.05698578568997157;4.4965635738831615;140.0
1.4490000000000001;4.1195497273534221;0.05698578568997157;4.4965635738831615;140.0
1.508;3.5520829775350249;0.05698578568997157;4.4965635738831615;140.0
1.5700000000000001;4.0485952139356929;0.05698578568997157;4.4965635738831615;140.0
1.6339999999999999;3.462332991044863;0.05698578568997157;4.4965635738831615;140.0
1.7010000000000001;3.9081335569659021;0.05698578568997157;4.4965635738831615;140.0
1.7709999999999999;3.6016201577120763;0.05698578568997157;4.4965635738831615;140.0
1.845;3.6870716049078962;0.05698578568997157;4.4965635738831615;140.0
1.923;3.3500392058506043;0.05698578568997157;4.4965635738831615;140.0
2.0059999999999998;3.0163322130164523;0.05698578568997157;4.4965635738831615;140.0
2.093;2.4668216509148078;0.05698578568997157;4.4965635738831615;140.0
2.1859999999999999;2.6420800261563113;0.05698578568997157;4.4965635738831615;140.0
2.286;2.2881843006040721;0.05698578568997157;4.4965635738831615;140.0
2.3929999999999998;1.9456668597144673;0.05698578568997157;4.4965635738831615;140.0
2.508;1.328892491513892;0.05698578568997157;4.4965635738831615;140.0
2.6339999999999999;1.1701138228726107;0.05698578568997157;4.4965635738831615;140.0
2.7709999999999999;0.91441798997584067;0.05698578568997157;4.4965635738831615;140.0
2.923;0.61119639253049107;0.05698578568997157;4.4965635738831615;140.0
3.093;0.38560434502314489;0.05698578568997157;4.4965635738831615;140.0
3.286;0.22513702434793903;0.05698578568997157;4.4965635738831615;140.0
3.508;0.13116381487238954;0.05698578568997157;4.4965635738831615;140.0
3.7709999999999999;0.05680932394998113;0.05698578568997157;4.4965635738831615;140.0
4.093;0.017599723079488348;0.05698578568997157;4.4965635738831615;140.0
