phi;fraction;thickness;depth;location
0.0060000000000000001;0.17644366225697414;0.24205937347255729;6.0;0.0
0.027;0.18795634716598394;0.24205937347255729;6.0;0.0
0.049000000000000002;0.20068999050764394;0.24205937347255729;6.0;0.0
0.070999999999999994;0.21413946843172404;0.24205937347255729;6.0;0.0
0.092999999999999999;0.22833287721495998;0.24205937347255729;6.0;0.0
0.11600000000000001;0.24399751855926183;0.24205937347255729;6.0;0.0
0.13900000000000001;0.26053846968398531;0.24205937347255729;6.0;0.0
0.16200000000000001;0.27798803841115827;0.24205937347255729;6.0;0.0
0.186;0.29719979347153758;0.24205937347255729;6.0;0.0
0.20999999999999999;0.31747210773410334;0.24205937347255729;6.0;0.0
0.23499999999999999;0.33975535785196664;0.24205937347255729;6.0;0.0
0.26000000000000001;0.36326771117388462;0.24205937347255729;6.0;0.0
0.28599999999999998;0.38906583642411929;0.24205937347255729;6.0;0.0
0.312;0.4162770101163078;0.24205937347255729;6.0;0.0
0.33800000000000002;0.44494141891107025;0.24205937347255729;6.0;0.0
0.36499999999999999;0.47628729715097523;0.24205937347255729;6.0;0.0
0.39300000000000002;0.5105355524809021;0.24205937347255729;6.0;0.0
0.42099999999999999;0.54659733824114665;0.24205937347255729;6.0;0.0
0.44900000000000001;0.58450948903841859;0.24205937347255729;6.0;0.0
0.47799999999999998;0.62576063519450176;0.24205937347255729;6.0;0.0
0.50800000000000001;0.67059119044471327;0.24205937347255729;6.0;0.0
0.53900000000000003;0.71924763075054898;0.24205937347255729;6.0;0.0
0.56999999999999995;0.77029311973985015;0.24205937347255729;6.0;0.0
0.60099999999999998;0.82373727679685083;0.24205937347255729;6.0;0.0
0.63400000000000001;0.88326381330101511;0.24205937347255729;6.0;0.0
0.66700000000000004;0.94549159877677136;0.24205937347255729;6.0;0.0
0.70099999999999996;1.0123973815259497;0.24205937347255729;6.0;0.0
0.73599999999999999;1.0841764393401991;0.24205937347255729;6.0;0.0
0.77100000000000002;1.1588254189801834;0.24205937347255729;6.0;0.0
0.80800000000000005;1.2407487513217594;0.24205937347255729;6.0;0.0
0.84499999999999997;1.3256196643214189;0.24205937347255729;6.0;0.0
0.88400000000000001;1.4180743384730865;0.24205937347255729;6.0;0.0
0.92300000000000004;1.5133655938944663;0.24205937347255729;6.0;0.0
0.96399999999999997;1.6162960921938454;0.24205937347255729;6.0;0.0
1.006;1.7242847657292368;0.24205937347255729;6.0;0.0
1.0489999999999999;1.8370590994210849;0.24205937347255729;6.0;0.0
1.093;1.9542355348802354;0.24205937347255729;6.0;0.0
1.139;2.0780070112479359;0.24205937347255729;6.0;0.0
1.1859999999999999;2.2050414627129156;0.24205937347255729;6.0;0.0
1.2350000000000001;2.337187135593001;0.24205937347255729;6.0;0.0
1.286;2.4733334294536604;0.24205937347255729;6.0;0.0
1.3380000000000001;2.6094768682724991;0.24205937347255729;6.0;0.0
1.393;2.7491257986132034;0.24205937347255729;6.0;0.0
1.4490000000000001;2.8851709732200259;0.24205937347255729;6.0;0.0
1.508;3.02005606422534;0.24205937347255729;6.0;0.0
1.5700000000000001;3.1505184524810224;0.24205937347255729;6.0;0.0
1.6339999999999999;3.2710106469212565;0.24205937347255729;6.0;0.0
1.7010000000000001;3.3795994287040498;0.24205937347255729;6.0;0.0
1.7709999999999999;3.4717806887273728;0.24205937347255729;6.0;0.0
1.845;3.5436198228056979;0.24205937347255729;6.0;0.0
1.923;3.5891866841523492;0.24205937347255729;6.0;0.0
2.0059999999999998;3.6025952564494901;0.24205937347255729;6.0;0.0
2.093;3.5776965892293533;0.24205937347255729;6.0;0.0
2.1859999999999999;3.5082839046056473;0.24205937347255729;6.0;0.0
2.286;3.3876632385192429;0.24205937347255729;6.0;0.0
2.3929999999999998;3.2119770283090729;0.24205937347255729;6.0;0.0
2.508;2.979108143694134;0.24205937347255729;6.0;0.0
2.6339999999999999;2.6858627225720042;0.24205937347255729;6.0;0.0
2.7709999999999999;2.3410867065083716;0.24205937347255729;6.0;0.0
2.923;1.9515182834913367;0.24205937347255729;6.0;0.0
3.093;1.5357235457675562;0.24205937347255729;6.0;0.0
3.286;1.1185782585434307;0.24205937347255729;6.0;0.0
3.508;0.81134642649740973;0.24205937347255729;6.0;0.0
3.7709999999999999;0.4896430273277857;0.24205937347255729;6.0;0.0
4.093;0.23633877144299725;0.24205937347255729;6.0;0.0
