phi;fraction;thickness;depth;location
0.0060000000000000001;0.16880708304186751;0.20710119584566244;5.2482817869415808;70.0
0.027;0.17999040835651423;0.20710119584566244;5.2482817869415808;70.0
0.049000000000000002;0.1923714668334249;0.20710119584566244;5.2482817869415808;70.0
0.070999999999999994;0.20546107934176386;0.20710119584566244;5.2482817869415808;70.0
0.092999999999999999;0.2192878410998024;0.20710119584566244;5.2482817869415808;70.0
0.11600000000000001;0.23456252416311804;0.20710119584566244;5.2482817869415808;70.0
0.13900000000000001;0.2507074209278139;0.20710119584566244;5.2482817869415808;70.0
0.16200000000000001;0.26775561877373844;0.20710119584566244;5.2482817869415808;70.0
0.186;0.2865438082149655;0.20710119584566244;5.2482817869415808;70.0
0.20999999999999999;0.30638875590549197;0.20710119584566244;5.2482817869415808;70.0
0.23499999999999999;0.32822402895001029;0.20710119584566244;5.2482817869415808;70.0
0.26000000000000001;0.35128692795174482;0.20710119584566244;5.2482817869415808;70.0
0.28599999999999998;0.37661767467278412;0.20710119584566244;5.2482817869415808;70.0
0.312;0.40336331789349078;0.20710119584566244;5.2482817869415808;70.0
0.33800000000000002;0.43156597945019215;0.20710119584566244;5.2482817869415808;70.0
0.36499999999999999;0.46243855592336408;0.20710119584566244;5.2482817869415808;70.0
0.39300000000000002;0.49620522192445965;0.20710119584566244;5.2482817869415808;70.0
0.42099999999999999;0.53179764134198115;0.20710119584566244;5.2482817869415808;70.0
0.44900000000000001;0.56925562727188606;0.20710119584566244;5.2482817869415808;70.0
0.47799999999999998;0.61005572181123502;0.20710119584566244;5.2482817869415808;70.0
0.50800000000000001;0.65444412827148768;0.20710119584566244;5.2482817869415808;70.0
0.53900000000000003;0.70267408389017394;0.20710119584566244;5.2482817869415808;70.0
0.56999999999999995;0.75332853633887742;0.20710119584566244;5.2482817869415808;70.0
0.60099999999999998;0.80642178083971428;0.20710119584566244;5.2482817869415808;70.0
0.63400000000000001;0.86562415608119336;0.20710119584566244;5.2482817869415808;70.0
0.66700000000000004;0.9275843051340289;0.20710119584566244;5.2482817869415808;70.0
0.70099999999999996;0.99427944501809773;0.20710119584566244;5.2482817869415808;70.0
0.73599999999999999;1.0659170386092212;0.20710119584566244;5.2482817869415808;70.0
0.77100000000000002;1.1405073989113048;0.20710119584566244;5.2482817869415808;70.0
0.80800000000000005;1.2224656654558064;0.20710119584566244;5.2482817869415808;70.0
0.84499999999999997;1.3074778161097009;0.20710119584566244;5.2482817869415808;70.0
0.88400000000000001;1.4002033512461882;0.20710119584566244;5.2482817869415808;70.0
0.92300000000000004;1.4958970963891236;0.20710119584566244;5.2482817869415808;70.0
0.96399999999999997;1.5993987793584532;0.20710119584566244;5.2482817869415808;70.0
1.006;1.708135265875645;0.20710119584566244;5.2482817869415808;70.0
1.0489999999999999;1.8218499477897676;0.20710119584566244;5.2482817869415808;70.0
1.093;1.9401740714121625;0.20710119584566244;5.2482817869415808;70.0
1.139;2.0653463212594554;0.20710119584566244;5.2482817869415808;70.0
1.1859999999999999;2.1940216322785684;0.20710119584566244;5.2482817869415808;70.0
1.2350000000000001;2.3280974192111965;0.20710119584566244;5.2482817869415808;70.0
1.286;2.4664795825963766;0.20710119584566244;5.2482817869415808;70.0
1.3380000000000001;2.6051248039294861;0.20710119584566244;5.2482817869415808;70.0
1.393;2.7476401702005524;0.20710119584566244;5.2482817869415808;70.0
1.4490000000000001;2.8868054597006667;0.20710119584566244;5.2482817869415808;70.0
1.508;3.0251567101042651;0.20710119584566244;5.2482817869415808;70.0
1.5700000000000001;3.1594062026792513;0.20710119584566244;5.2482817869415808;70.0
1.6339999999999999;3.2838983218333282;0.20710119584566244;5.2482817869415808;70.0
1.7010000000000001;3.3966954212832339;0.20710119584566244;5.2482817869415808;70.0
1.7709999999999999;3.4932057138140364;0.20710119584566244;5.2482817869415808;70.0
1.845;3.5694416103951552;0.20710119584566244;5.2482817869415808;70.0
1.923;3.6193270296018971;0.20710119584566244;5.2482817869415808;70.0
2.0059999999999998;3.6368502140485832;0.20710119584566244;5.2482817869415808;70.0
2.093;3.61560992203419;0.20710119584566244;5.2482817869415808;70.0
2.1859999999999999;3.5492564869302985;0.20710119584566244;5.2482817869415808;70.0
2.286;3.4308611888001779;0.20710119584566244;5.2482817869415808;70.0
2.3929999999999998;3.2563056137833382;0.20710119584566244;5.2482817869415808;70.0
2.508;3.0232651688036776;0.20710119584566244;5.2482817869415808;70.0
2.6339999999999999;2.7283601763672745;0.20710119584566244;5.2482817869415808;70.0
2.7709999999999999;2.3803718596392298;0.20710119584566244;5.2482817869415808;70.0
2.923;1.9860602710686914;0.20710119584566244;5.2482817869415808;70.0
3.093;1.56423984779154;0.20710119584566244;5.2482817869415808;70.0
3.286;1.1402531962564038;0.20710119584566244;5.2482817869415808;70.0
3.508;0.82766354260275865;0.20710119584566244;5.2482817869415808;70.0
3.7709999999999999;0.49980937228018174;0.20710119584566244;5.2482817869415808;70.0
4.093;0.24137717012561652;0.20710119584566244;5.2482817869415808;70.0
